user_id,weekday,date,start_time,end_date,end_time,duration,category,category_id,location_category,my_place,location_id,gm_id,place_id
3,1,2020-07-26,00:30,2020-07-26,10:00,09:30,sleep,3,,home,1,0,1
3,1,2020-07-26,10:00,2020-07-26,15:50,05:50,leisure,10,,home,1,0,1
3,1,2020-07-26,15:50,2020-07-26,16:30,00:40,commute,17,,,1,0,0
3,1,2020-07-26,16:30,2020-07-26,18:15,01:45,shopping,12,Department store,,1,6,0
3,1,2020-07-26,18:15,2020-07-26,18:30,00:15,commute,17,,,1,0,0
3,1,2020-07-26,18:30,2020-07-26,21:00,02:30,food,1,Hot pot restaurant,,1,5,0
3,1,2020-07-26,21:00,2020-07-26,21:40,00:40,commute,17,,,1,0,0
3,1,2020-07-26,21:40,2020-07-26,22:30,00:50,leisure,10,,home,1,0,1
3,1,2020-07-26,22:30,2020-07-26,22:40,00:10,commute,17,,,1,0,0
3,1,2020-07-26,22:40,2020-07-27,00:00,01:20,work out,9,gym,,1,8,0
3,2,2020-07-27,00:00,2020-07-27,01:00,01:00,leisure,10,,home,1,0,1
3,2,2020-07-27,01:00,2020-07-27,10:00,09:00,sleep,3,,home,1,0,1
3,2,2020-07-27,10:00,2020-07-27,12:20,02:20,leisure,10,,home,1,0,1
3,2,2020-07-27,12:20,2020-07-27,13:05,00:45,commute,17,,,1,0,0
3,2,2020-07-27,13:05,2020-07-27,17:00,03:55,work,6,,company,1,0,2
3,2,2020-07-27,17:00,2020-07-27,17:45,00:45,commute,17,,,1,0,0
3,2,2020-07-27,17:45,2020-07-27,18:40,00:55,food,1,Restaurant,,1,5,0
3,2,2020-07-27,18:40,2020-07-27,18:50,00:10,commute,17,,,1,0,0
3,2,2020-07-27,18:50,2020-07-27,21:10,02:20,entertainment,8,shopping mall,,1,6,0
3,2,2020/07/27,21:10,2020-07-27,21:20,00:10,commute,17,,,1,0,0
3,2,2020-07-27,21:20,2020-07-27,21:30,00:10,food,1,Fast food restaurant,,1,5,0
3,2,2020-07-27,21:30,2020-07-27,21:40,00:10,commute,17,,,1,0,0
3,2,2020-07-27,21:40,2020-07-28,01:20,03:40,leisure,10,,home,1,0,1
3,3,2020-07-28,01:20,2020-07-28,09:30,08:10,sleep,3,,home,1,0,1
3,3,2020-07-28,09:30,2020-07-28,09:35,00:05,commute,17,,,1,0,0
3,3,2020-07-28,09:35,2020-07-28,09:40,00:05,Others,18,Post office,,1,23,0
3,3,2020-07-28,09:40,2020-07-28,09:45,00:05,commute,17,,,1,0,0
3,3,2020-07-28,09:45,2020-07-28,18:20,08:35,leisure,10,,home,1,0,1
3,3,2020-07-28,18:20,2020-07-28,18:55,00:35,commute,17,,,1,0,0
3,3,2020-07-28,18:55,2020-07-28,22:10,03:15,lesson,4,Cramming school,,1,9,0
3,3,2020-07-28,22:10,2020-07-28,23:00,00:50,commute,17,,,1,0,0
3,3,2020-07-28,23:00,2020-07-29,01:00,02:00,leisure,10,,home,1,0,1
3,4,2020-07-29,01:00,2020-07-29,09:30,08:30,sleep,3,,home,1,0,1
3,4,2020-07-29,09:30,2020-07-29,10:20,00:50,leisure,10,,home,1,0,1
3,4,2020-07-29,10:20,2020-07-29,10:50,00:30,commute,17,,,1,0,0
3,4,2020-07-29,10:50,2020-07-29,12:40,01:50,shopping,12,Department store,,1,6,0
3,4,2020-07-29,12:40,2020-07-29,13:00,00:20,commute,17,,,1,0,0
3,4,2020-07-29,13:00,2020-07-29,17:00,04:00,work,6,,company,1,0,2
3,4,2020-07-29,17:00,2020-07-29,17:50,00:50,commute,17,,,1,0,0
3,4,2020-07-29,17:50,2020-07-29,21:00,03:10,leisure,10,,home,1,0,1
3,4,2020-07-29,21:00,2020-07-29,21:10,00:10,commute,17,,,1,0,0
3,4,2020-07-29,21:10,2020-07-29,21:40,00:30,shopping,12,Hypermarket,,1,6,0
3,4,2020-07-29,21:40,2020-07-29,21:45,00:05,commute,17,,,1,0,0
3,4,2020-07-29,21:45,2020-07-29,23:00,01:15,work out,9,gym,,1,8,0
3,4,2020-07-29,23:00,2020-07-29,23:05,00:05,commute,17,,,1,0,0
3,4,2020-07-29,23:05,2020-07-30,00:30,01:25,leisure,10,,home,1,0,1
3,5,2020-07-30,00:30,2020-07-30,09:30,09:00,sleep,3,,home,1,0,1
3,5,2020-07-30,09:30,2020-07-30,12:50,03:20,leisure,10,,home,1,0,1
3,5,2020-07-30,12:50,2020-07-30,13:35,00:45,commute,17,,,1,0,0
3,5,2020-07-30,13:35,2020-07-30,18:30,04:55,meeting,13,cafe,,1,4,0
3,5,2020-07-30,18:30,2020-07-30,20:00,01:30,food,1,Tonkatsu restaurant,,1,5,0
3,5,2020-07-30,20:00,2020-07-30,21:30,01:30,hangout,11,Fast food restaurant,,1,5,0
3,5,2020-07-30,21:30,2020-07-30,22:00,00:30,commute,17,,,1,0,0
3,5,2020-07-30,22:00,2020-07-30,22:25,00:25,leisure,10,,home,1,0,1
3,5,2020-07-30,22:25,2020-07-30,22:30,00:05,commute,17,,,1,0,0
3,5,2020-07-30,22:30,2020-07-30,23:20,00:50,work out,9,gym,,1,8,0
3,5,2020-07-30,23:20,2020-07-30,23:30,00:10,commute,17,,,1,0,0
3,5,2020-07-30,23:30,2020-07-31,01:00,01:30,leisure,10,,home,1,0,1
3,6,2020-07-31,01:00,2020-07-31,09:30,08:30,sleep,3,,home,1,0,1
3,6,2020-07-31,09:30,2020-07-31,12:10,02:40,leisure,10,,home,1,0,1
3,6,2020-07-31,12:10,2020-07-31,12:50,00:40,commute,17,,,1,0,0
3,6,2020-07-31,12:50,2020-07-31,17:00,04:10,work,6,,company,1,0,2
3,6,2020-07-31,17:00,2020-07-31,17:35,00:35,commute,17,,,1,0,0
3,6,2020-07-31,17:35,2020-07-31,18:25,00:50,food,1,Ramen restaurant,,1,5,0
3,6,2020-07-31,18:25,2020-07-31,18:35,00:10,commute,17,,,1,0,0
3,6,2020-07-31,18:35,2020-07-31,22:15,03:40,lesson,4,cramming school,,1,9,0
3,6,2020-07-31,22:15,2020-07-31,22:50,00:35,commute,17,,,1,0,0
3,6,2020-07-31,22:50,2020-08-01,01:30,02:40,leisure,10,,home,1,0,1
3,7,2020-08-01,01:30,2020-08-01,09:50,08:20,sleep,3,,home,1,0,1
3,7,2020-08-01,09:50,2020-08-01,11:00,01:10,leisure,10,,home,1,0,1
3,7,2020-08-01,11:00,2020-08-01,11:40,00:40,commute,17,,,1,0,0
3,7,2020-08-01,11:40,2020-08-01,12:00,00:20,shopping,12,Home goods store,,1,6,0
3,7,2020-08-01,12:00,2020-08-01,13:40,01:40,food,1,Yakiniku restaurant,,1,5,0
3,7,2020-08-01,13:40,2020-08-01,16:00,02:20,commute,17,,,1,0,0
3,7,2020-08-01,16:00,2020-08-01,18:10,02:10,activities,7,Beach,,1,17,0
3,7,2020-08-01,18:10,2020-08-01,19:20,01:10,commute,17,,,1,0,0
3,7,2020-08-01,19:20,2020-08-01,21:00,01:40,food,1,Night market,,1,5,0
3,7,2020-08-01,21:00,2020-08-01,22:00,01:00,commute,17,,,1,0,0
3,7,2020-08-01,22:00,2020-08-02,02:00,04:00,leisure,10,,home,1,0,1
3,1,2020-08-02,02:00,2020-08-02,08:40,06:40,sleep,3,,home,1,0,1
3,1,2020-08-02,08:40,2020-08-02,09:15,00:35,leisure,10,,home,1,0,1
3,1,2020-08-02,09:15,2020-08-02,09:40,00:25,commute,17,,,1,0,0
3,1,2020-08-02,09:40,2020-08-02,10:20,00:40,hangout,11,Subway station,,1,24,0
3,1,2020-08-02,10:20,2020-08-02,11:00,00:40,commute,17,,,1,0,0
3,1,2020-08-02,11:00,2020-08-02,14:00,03:00,hangout,11,National park,,1,13,0
3,1,2020-08-02,14:00,2020-08-02,15:00,01:00,food,1,Restaurant,,1,5,0
3,1,2020-08-02,15:00,2020-08-02,16:00,01:00,hangout,11,University,,1,13,0
3,1,2020-08-02,16:00,2020-08-02,17:00,01:00,commute,17,,,1,0,0
3,1,2020-08-02,17:00,2020-08-03,00:30,07:30,leisure,10,,home,1,0,1
3,2,2020-08-03,00:30,2020-08-03,09:30,09:00,sleep,3,,home,1,0,1
3,2,2020-08-03,09:30,2020-08-03,12:40,03:10,leisure,10,,home,1,0,1
3,2,2020-08-03,12:40,2020-08-03,13:15,00:35,commute,17,,,1,0,0
3,2,2020-08-03,13:15,2020-08-03,17:00,03:45,work,6,,company,1,0,2
3,2,2020-08-03,17:00,2020-08-03,17:40,00:40,commute,17,,,1,0,0
3,2,2020-08-03,17:40,2020-08-03,18:20,00:40,hangout,11,Department store,,1,6,0
3,2,2020-08-03,18:20,2020-08-03,19:00,00:40,food,1,Thai restaurant,,1,5,0
3,2,2020-08-03,19:00,2020-08-03,21:20,02:20,shopping,12,Home goods store,,1,6,0
3,2,2020-08-03,21:20,2020-08-03,21:40,00:20,commute,17,,,1,0,0
3,2,2020-08-03,21:40,2020-08-04,00:50,03:10,leisure,10,,home,1,0,1
3,3,2020-08-04,00:50,2020-08-04,09:30,08:40,sleep,3,,,1,0,0
3,3,2020-08-04,09:30,2020-08-04,12:35,03:05,work,6,,home,1,0,1
3,3,2020-08-04,12:35,2020-08-04,13:15,00:40,commute,17,,,1,0,0
3,3,2020-08-04,13:15,2020-08-04,20:30,07:15,meeting,13,cafe,,1,4,0
3,3,2020-08-04,20:30,2020-08-04,21:00,00:30,commute,17,,,1,0,0
3,3,2020-08-04,21:00,2020-08-05,12:50,15:50,leisure,10,,home,1,0,1
3,4,2020-08-05,12:50,2020-08-06,09:40,20:50,sleep,3,,,1,0,0
3,4,2020-08-05,09:40,2020-08-05,10:00,00:20,leisure,10,,home,1,0,1
3,4,2020-08-05,10:00,2020-08-05,15:00,05:00,work,6,,home,1,0,1
3,4,2020-08-05,15:00,2020-08-05,19:50,04:50,leisure,10,,home,1,0,1
3,4,2020-08-05,19:50,2020-08-05,20:00,00:10,commute,17,,,1,0,0
3,4,2020-08-05,20:00,2020-08-05,21:00,01:00,hangout,11,shopping mall,,1,6,0
3,4,2020-08-05,21:00,2020-08-05,21:10,00:10,commute,17,,,1,0,0
3,4,2020-08-05,21:10,2020-08-05,22:10,01:00,work out,9,,,1,0,0
3,4,2020-08-05,22:10,2020-08-05,22:20,00:10,commute,17,,,1,0,0
3,4,2020-08-05,22:20,2020-08-05,22:40,00:20,food,1,night market,,1,5,0
3,4,2020-08-05,22:40,2020-08-05,22:50,00:10,commute,17,,,1,0,0
3,4,2020-08-05,22:50,2020-08-06,12:50,14:00,leisure,10,,,1,0,0
3,5,2020-08-06,12:50,2020-08-07,09:05,20:15,sleep,3,,,1,0,0
3,5,2020-08-06,09:05,2020-08-06,09:30,00:25,home,2,,,1,0,0
3,5,2020-08-06,09:30,2020-08-06,10:05,00:35,commute,17,,,1,0,0
3,5,2020-08-06,10:05,2020-08-06,12:10,02:05,commute,17,Train station,,1,12,0
3,5,2020-08-06,12:10,2020-08-06,13:00,00:50,commute,17,Train station,,1,12,0
3,5,2020-08-06,13:00,2020-08-06,13:50,00:50,food,1,Shopping mall,,1,6,0
3,5,2020-08-06,13:50,2020-08-06,14:00,00:10,commute,17,,,1,0,0
3,5,2020-08-06,14:00,2020-08-06,16:35,02:35,beauty,16,Hairdresser,,1,14,0
3,5,2020-08-06,16:35,2020-08-06,16:45,00:10,commute,17,,,1,0,0
3,5,2020-08-06,16:45,2020-08-06,18:00,01:15,hangout,11,,朋友家,1,0,1
3,5,2020-08-06,18:00,2020-08-06,18:25,00:25,commute,17,,,1,0,0
3,5,2020-08-06,18:25,2020-08-06,20:55,02:30,food,1,Hot pot restaurant,,1,5,0
3,5,2020-08-06,20:55,2020-08-06,21:10,00:15,commute,17,,,1,0,0
3,5,2020-08-06,21:10,2020-08-06,23:40,02:30,leisure,10,,home,1,0,1
3,5,2020-08-06,23:40,2020-08-07,09:30,09:50,sleep,3,,home,1,0,1
3,6,2020-08-07,09:30,2020-08-07,12:20,02:50,work,6,,home,1,0,1
3,6,2020-08-07,12:20,2020-08-07,13:40,01:20,food,1,Department store,,1,6,0
3,6,2020-08-07,13:40,2020-08-07,14:10,00:30,commute,17,,,1,0,0
3,6,2020-08-07,14:10,2020-08-07,18:00,03:50,hangout,11,cafe,,1,4,0
3,6,2020-08-07,18:00,2020-08-07,18:20,00:20,commute,17,,,1,0,0
3,6,2020-08-07,18:20,2020-08-07,18:30,00:10,shopping,12,Shopping mall,,1,6,0
3,6,2020-08-07,18:30,2020-08-07,18:50,00:20,commute,17,,,1,0,0
3,6,2020-08-07,18:50,2020-08-08,00:30,05:40,leisure,10,,home,1,0,1
3,7,2020-08-08,00:30,2020-08-08,10:05,09:35,sleep,3,,,1,0,0
3,7,2020-08-08,10:05,2020-08-08,12:00,01:55,leisure,10,,home,1,0,1
3,7,2020-08-08,12:00,2020-08-08,12:15,00:15,commute,17,,,1,0,0
3,7,2020-08-08,12:15,2020-08-08,12:55,00:40,food,1,Pizza takeaway,,1,5,0
3,7,2020-08-08,12:55,2020-08-08,13:05,00:10,commute,17,,,1,0,0
3,7,2020-08-08,13:05,2020-08-08,13:50,00:45,shopping,12,Warehouse club,,1,6,0
3,7,2020-08-08,13:50,2020-08-08,14:00,00:10,commute,17,,,1,0,0
3,7,2020-08-08,14:00,2020-08-08,14:40,00:40,shopping,12,Fashion accessories store,,1,6,0
3,7,2020-08-08,14:40,2020-08-08,15:00,00:20,commute,17,,,1,0,0
3,7,2020-08-08,15:00,2020-08-08,15:40,00:40,leisure,10,,,1,0,0
3,7,2020-08-08,15:40,2020-08-08,18:40,03:00,commute,17,Train station,,1,12,0
3,7,2020-08-08,18:40,2020-08-08,19:20,00:40,commute,17,Train station,,1,12,0
3,7,2020-08-08,19:20,2020-08-08,20:00,00:40,leisure,10,,home,1,0,1
3,7,2020-08-08,20:00,2020-08-08,20:10,00:10,commute,17,,,1,0,0
3,7,2020-08-08,20:10,2020-08-08,21:30,01:20,food,1,Steak house,,1,5,0
3,7,2020-08-08,21:30,2020-08-08,21:40,00:10,commute,17,,,1,0,0
3,7,2020-08-08,21:40,2020-08-08,23:50,02:10,leisure,10,,home,1,0,1
3,7,2020-08-08,23:50,2020-08-09,00:30,00:40,commute,17,,,1,0,0
3,1,2020-08-09,00:30,2020-08-09,01:40,01:10,food,1,Fast food restaurant,,1,5,0
3,1,2020-08-09,01:40,2020-08-09,01:50,00:10,commute,17,,,1,0,0
3,1,2020-08-09,01:50,2020-08-09,03:00,01:10,leisure,10,,home,1,0,1
3,1,2020-08-09,03:00,2020-08-09,09:30,06:30,sleep,3,,home,1,0,1
3,1,2020-08-09,09:30,2020-08-09,10:00,00:30,leisure,10,,,1,0,0
3,1,2020-08-09,10:00,2020-08-09,10:15,00:15,commute,17,,,1,0,0
3,1,2020-08-09,10:15,2020-08-09,11:00,00:45,food,1,Breakfast restaurant,,1,5,0
3,1,2020-08-09,11:00,2020-08-09,12:00,01:00,shopping,12,Do-it-yourself shop,,1,6,0
3,1,2020-08-09,12:00,2020-08-09,12:15,00:15,commute,17,,,1,0,0
3,1,2020-08-09,12:15,2020-08-09,15:10,02:55,leisure,10,,home,1,0,1
3,1,2020-08-09,15:10,2020-08-09,15:30,00:20,commute,17,,,1,0,0
3,1,2020-08-09,15:30,2020-08-09,16:30,01:00,hangout,11,Coffee store,,1,0,0
3,1,2020-08-09,16:30,2020-08-09,16:45,00:15,commute,17,,,1,0,0
3,1,2020-08-09,16:45,2020-08-09,18:10,01:25,leisure,10,,home,1,0,1
3,1,2020-08-09,18:10,2020-08-09,18:25,00:15,commute,17,,,1,0,0
3,1,2020-08-09,18:25,2020-08-09,19:10,00:45,food,1,Tea house,,1,5,0
3,1,2020-08-09,19:10,2020-08-09,19:25,00:15,commute,17,,,1,0,0
3,1,2020-08-09,19:25,2020-08-09,23:00,03:35,leisure,10,,home,1,0,1
3,1,2020-08-09,23:00,2020-08-10,01:30,02:30,commute,17,,,1,0,0
3,2,2020-08-10,01:30,2020-08-10,01:45,00:15,leisure,10,,home,1,0,1
3,2,2020-08-10,01:45,2020-08-10,09:40,07:55,sleep,3,,home,1,0,1
3,2,2020-08-10,09:40,2020-08-10,12:20,02:40,leisure,10,,home,1,0,1
3,2,2020-08-10,12:20,2020-08-10,13:00,00:40,commute,17,,,1,0,0
3,2,2020-08-10,13:00,2020-08-10,17:00,04:00,work,6,,company,1,0,2
3,2,2020-08-10,17:00,2020-08-10,17:40,00:40,commute,17,,,1,0,0
3,2,2020-08-10,17:40,2020-08-10,23:50,06:10,leisure,10,,home,1,0,1
3,2,2020-08-10,23:50,2020-08-11,09:10,09:20,sleep,3,,home,1,0,1
3,3,2020-08-11,09:10,2020-08-11,09:30,00:20,leisure,10,,home,1,0,1
3,3,2020-08-11,09:30,2020-08-11,12:00,02:30,work,6,,company,1,0,2
3,3,2020-08-11,12:00,2020-08-11,12:15,00:15,commute,17,,,1,0,0
3,3,2020-08-11,12:15,2020-08-11,13:00,00:45,food,1,,home,1,0,1
3,3,2020-08-11,13:00,2020-08-11,13:25,00:25,commute,17,,,1,0,0
3,3,2020-08-11,13:25,2020-08-11,18:00,04:35,meeting,13,cafe,,1,4,0
3,3,2020-08-11,18:00,2020-08-11,18:20,00:20,commute,17,,,1,0,0
3,3,2020-08-11,18:20,2020-08-11,20:10,01:50,food,1,night market,,1,5,0
3,3,2020-08-11,20:10,2020-08-11,20:40,00:30,commute,17,,,1,0,0
3,3,2020-08-11,20:40,2020-08-11,21:20,00:40,leisure,10,,home,1,0,1
3,3,2020-08-11,21:20,2020-08-11,21:30,00:10,commute,17,,,1,0,0
3,3,2020-08-11,21:30,2020-08-11,23:10,01:40,work out,9,gym,,1,8,0
3,3,2020-08-11,23:10,2020-08-11,23:20,00:10,commute,17,,,1,0,0
3,3,2020-08-11,23:20,2020-08-12,00:30,01:10,leisure,10,,home,1,0,1
3,4,2020-08-12,00:30,2020-08-12,09:30,09:00,sleep,3,,home,1,0,1
3,4,2020-08-12,09:30,2020-08-12,12:20,02:50,leisure,10,,home,1,0,1
3,4,2020-08-12,12:20,2020-08-12,13:00,00:40,commute,17,,,1,0,0
3,4,2020-08-12,13:00,2020-08-12,17:00,04:00,work,6,,company,1,0,2
3,4,2020-08-12,17:00,2020-08-12,17:50,00:50,commute,17,,,1,0,0
3,4,2020-08-12,17:50,2020-08-12,21:50,04:00,leisure,10,,home,1,0,1
3,4,2020-08-12,21:50,2020-08-12,22:00,00:10,commute,17,,,1,0,0
3,4,2020-08-12,22:00,2020-08-12,22:45,00:45,shopping,12,Hypermarket,,1,6,0
3,4,2020-08-12,22:45,2020-08-12,22:55,00:10,commute,17,,,1,0,0
3,4,2020-08-12,22:55,2020-08-13,00:30,01:35,leisure,10,,home,1,0,1
3,5,2020-08-13,00:30,2020-08-13,09:20,08:50,sleep,3,,home,1,0,1
3,5,2020-08-13,09:20,2020-08-13,11:50,02:30,leisure,10,,home,1,0,1
3,5,2020-08-13,11:50,2020-08-13,12:30,00:40,commute,17,,,1,0,0
3,5,2020-08-13,12:30,2020-08-13,14:00,01:30,food,1,Hot pot restaurant,,1,5,0
3,5,2020-08-13,14:00,2020-08-13,14:15,00:15,commute,17,,,1,0,0
3,5,2020-08-13,14:15,2020-08-13,15:25,01:10,leisure,10,Ice cream and drink shop,,1,10,0
3,5,2020-08-13,15:25,2020-08-13,15:40,00:15,commute,17,,,1,0,0
3,5,2020-08-13,15:40,2020-08-13,20:30,04:50,meeting,13,,school,1,0,3
3,5,2020-08-13,20:30,2020-08-13,21:30,01:00,commute,17,,,1,0,0
3,5,2020-08-13,21:30,2020-08-13,21:45,00:15,commute,17,Bus station,,1,0,0
3,5,2020-08-13,21:45,2020-08-13,22:00,00:15,food,1,night market,,1,5,0
3,5,2020-08-13,22:00,2020-08-13,22:10,00:10,commute,17,,,1,0,0
3,5,2020-08-13,22:10,2020-08-13,22:30,00:20,leisure,10,,home,1,0,1
3,5,2020-08-13,22:30,2020-08-13,22:40,00:10,commute,17,,,1,0,0
3,5,2020-08-13,22:40,2020-08-13,23:45,01:05,work out,9,gym,,1,8,0
3,5,2020-08-13,23:45,2020-08-13,23:55,00:10,commute,17,,,1,0,0
3,5,2020-08-13,23:55,2020-08-14,01:30,01:35,leisure,10,,home,1,0,1
3,6,2020-08-14,01:30,2020-08-14,09:30,08:00,sleep,3,,home,1,0,1
3,6,2020-08-14,09:30,2020-08-14,12:20,02:50,leisure,10,,home,1,0,1
3,6,2020-08-14,12:20,2020-08-14,13:00,00:40,commute,17,,,1,0,0
3,6,2020-08-14,13:00,2020-08-14,17:00,04:00,work,6,,company,1,0,2
3,6,2020-08-14,17:00,2020-08-14,17:40,00:40,commute,17,,,1,0,0
3,6,2020-08-14,17:40,2020-08-14,17:50,00:10,shopping,12,Supermarket,,1,6,0
3,6,2020-08-14,17:50,2020-08-14,18:00,00:10,commute,17,,,1,0,0
3,6,2020-08-14,18:00,2020-08-15,00:30,06:30,leisure,10,,home,1,0,1
3,7,2020-08-15,00:30,2020-08-15,01:00,00:30,commute,17,,,1,0,0
3,7,2020-08-15,01:00,2020-08-15,03:30,02:30,leisure,10,,home,1,0,1
3,7,2020-08-15,03:30,2020-08-15,09:00,05:30,sleep,3,,home,1,0,1
3,7,2020-08-15,09:00,2020-08-15,10:00,01:00,leisure,10,,home,1,0,1
3,7,2020-08-15,10:00,2020-08-15,10:30,00:30,commute,17,,,1,0,0
3,7,2020-08-15,10:30,2020-08-15,12:30,02:00,food,1,Restaurant,,1,5,0
3,7,2020-08-15,12:30,2020-08-15,13:15,00:45,shopping,12,Subway station,,1,24,0
3,7,2020-08-15,13:15,2020-08-15,13:35,00:20,shopping,12,Clothing store,,1,6,0
3,7,2020-08-15,13:35,2020-08-15,14:00,00:25,commute,17,,,1,0,0
3,7,2020-08-15,14:00,2020-08-15,15:50,01:50,hangout,11,Art museum,,1,13,0
3,7,2020-08-15,15:50,2020-08-15,16:05,00:15,commute,17,Subway station,,1,24,0
3,7,2020-08-15,16:05,2020-08-15,16:40,00:35,hangout,11,Subway station,,1,24,0
3,7,2020-08-15,16:40,2020-08-15,19:45,03:05,food,1,coffee shop,,1,4,0
3,7,2020-08-15,19:45,2020-08-15,21:15,01:30,hangout,11,shopping mall,,1,6,0
3,7,2020-08-15,21:15,2020-08-15,22:00,00:45,commute,17,,,1,0,0
3,7,2020-08-15,22:00,2020-08-16,00:45,02:45,leisure,10,,home,1,0,1
3,1,2020-08-16,00:45,2020-08-16,10:40,09:55,sleep,3,,home,1,0,1
3,1,2020-08-16,10:40,2020-08-17,01:40,15:00,leisure,10,,home,1,0,1
3,2,2020-08-17,01:40,2020-08-17,10:10,08:30,sleep,3,,home,1,0,1
3,2,2020-08-17,10:10,2020-08-17,10:30,00:20,leisure,10,,home,1,0,1
3,2,2020-08-17,10:30,2020-08-17,10:40,00:10,commute,17,,,1,0,0
3,2,2020-08-17,10:40,2020-08-17,10:50,00:10,others,18,Post office,,1,23,0
3,2,2020-08-17,10:50,2020-08-17,11:00,00:10,commute,17,,,1,0,0
3,2,2020-08-17,11:00,2020-08-17,11:10,00:10,shopping,12,Supermarket,,1,6,0
3,2,2020-08-17,11:10,2020-08-17,11:20,00:10,commute,17,,,1,0,0
3,2,2020-08-17,11:20,2020-08-17,12:30,01:10,leisure,10,,home,1,0,1
3,2,2020-08-17,12:30,2020-08-17,13:10,00:40,commute,17,,,1,0,0
3,2,2020-08-17,13:10,2020-08-17,16:50,03:40,work,6,,,1,0,0
3,2,2020-08-17,16:50,2020-08-17,17:30,00:40,commute,17,,company,1,0,2
3,2,2020-08-17,17:30,2020-08-17,18:10,00:40,leisure,10,,home,1,0,1
3,2,2020-08-17,18:10,2020-08-17,18:20,00:10,commute,17,,,1,0,0
3,2,2020-08-17,18:20,2020-08-17,19:00,00:40,food,1,Ramen restaurant,,1,5,0
3,2,2020-08-17,19:00,2020-08-17,19:15,00:15,commute,17,,,1,0,0
3,2,2020-08-17,19:15,2020-08-17,21:30,02:15,leisure,10,,home,1,0,1
3,2,2020-08-17,21:30,2020-08-17,21:40,00:10,commute,17,,,1,0,0
3,2,2020-08-17,21:40,2020-08-17,22:20,00:40,shopping,12,Hypermarket,,1,6,0
3,2,2020-08-17,22:20,2020-08-17,22:30,00:10,commute,17,,,1,0,0
3,2,2020-08-17,22:30,2020-08-18,00:45,02:15,leisure,10,,home,1,0,1
3,3,2020-08-18,00:45,2020-08-18,09:30,08:45,sleep,3,,home,1,0,1
3,3,2020-08-18,09:30,2020-08-19,00:00,14:30,leisure,10,,home,1,0,1
